Unnamed: 0,vehicle_name,engine_size(l),cylinders,fuel_type,fuel_consumption_comb_(mpg),co2_emissions(g/km)
2561,FORD_C-MAX_HYBRID,2.0,4,X,47,140
2562,FORD_EDGE,2.0,4,X,29,231
2563,FORD_EDGE_(Start/Stop),2.0,4,X,29,228
2564,FORD_EDGE,3.5,6,X,25,268
2565,FORD_EDGE_AWD,2.0,4,X,27,240
2566,FORD_EDGE_AWD,2.7,6,X,24,278
2567,FORD_EDGE_AWD,3.5,6,X,24,278
2568,FORD_ESCAPE,1.6,4,X,32,208
2569,FORD_ESCAPE,2.0,4,X,29,224
2570,FORD_ESCAPE,2.5,4,X,30,220
2571,FORD_ESCAPE_AWD,1.6,4,X,30,220
2572,FORD_ESCAPE_AWD,2.0,4,X,28,236
2573,FORD_EXPEDITION_4X4,3.5,6,X,20,334
2574,FORD_EXPEDITION_EL_4X4,3.5,6,X,20,338
2575,FORD_EXPLORER,2.3,4,X,26,253
2576,FORD_EXPLORER_FFV,3.5,6,X,24,280
2577,FORD_EXPLORER_FFV,3.5,6,E,18,264
2578,FORD_EXPLORER_AWD,2.3,4,X,25,265
2579,FORD_EXPLORER_AWD,3.5,6,X,22,305
2580,FORD_EXPLORER_FFV_AWD,3.5,6,X,22,295
2581,FORD_EXPLORER_FFV_AWD,3.5,6,E,16,282
2582,FORD_F-150,2.7,6,X,26,256
2583,FORD_F-150,3.5,6,X,24,278
2584,FORD_F-150_(Payload_Pkg),2.7,6,X,25,263
2585,FORD_F-150_(Payload_Pkg),3.5,6,X,22,303
2586,FORD_F-150_FFV,3.5,6,X,24,272
2587,FORD_F-150_FFV,3.5,6,E,18,261
2588,FORD_F-150_FFV,5.0,8,X,21,309
2589,FORD_F-150_FFV,5.0,8,E,16,292
2590,FORD_F-150_FFV_(Payload_Pkg),5.0,8,X,19,341
2591,FORD_F-150_FFV_(Payload_Pkg),5.0,8,E,16,293
2592,FORD_F-150_4X4,2.7,6,X,24,275
2593,FORD_F-150_4X4,3.5,6,X,22,303
2594,FORD_F-150_4X4_(Payload_Pkg),2.7,6,X,23,288
2595,FORD_F-150_4X4_(Payload_Pkg),3.5,6,X,20,324
2596,FORD_F-150_FFV_4X4,3.5,6,X,23,292
2597,FORD_F-150_FFV_4X4,3.5,6,E,17,278
2598,FORD_F-150_FFV_4X4,5.0,8,X,20,324
2599,FORD_F-150_FFV_4X4,5.0,8,E,15,306
2600,FORD_F-150_FFV_4X4_(Payload_Pkg),5.0,8,X,19,347
2601,FORD_F-150_FFV_4X4_(Payload_Pkg),5.0,8,E,15,310
2602,FORD_FIESTA,1.6,4,X,37,180
2603,FORD_FIESTA,1.6,4,X,37,179
2604,FORD_FIESTA_SFE,1.0,3,X,43,153
2605,FORD_FIESTA_ST,1.6,4,X,35,191
2606,FORD_FLEX,3.5,6,X,22,298
2607,FORD_FLEX_AWD,3.5,6,X,22,303
2608,FORD_FLEX_AWD_GTDI,3.5,6,X,21,322
2609,FORD_FOCUS,1.0,3,X,39,171
2610,FORD_FOCUS,1.0,3,X,42,160
2611,FORD_FOCUS_FFV,2.0,4,X,37,178
2612,FORD_FOCUS_FFV,2.0,4,E,27,170
2613,FORD_FOCUS_FFV,2.0,4,X,36,183
2614,FORD_FOCUS_FFV,2.0,4,E,27,175
2615,FORD_FOCUS_FFV,2.0,4,X,35,188
2616,FORD_FOCUS_FFV,2.0,4,E,26,179
2617,FORD_FOCUS_RS_AWD,2.3,4,Z,26,255
2618,FORD_FOCUS_ST,2.0,4,X,31,217
2619,FORD_FUSION,1.5,4,X,34,197
2620,FORD_FUSION_(Start/Stop),1.5,4,X,35,188
2621,FORD_FUSION,2.0,4,X,32,210
2622,FORD_FUSION,2.5,4,X,32,209
2623,FORD_FUSION_AWD,2.0,4,X,30,220
2624,FORD_FUSION_HYBRID,2.0,4,X,51,130
2625,FORD_MUSTANG,2.3,4,X,30,219
2626,FORD_MUSTANG,2.3,4,X,31,217
2627,FORD_MUSTANG,3.7,6,X,26,253
2628,FORD_MUSTANG,3.7,6,X,25,264
2629,FORD_MUSTANG,5.0,8,X,23,292
2630,FORD_MUSTANG,5.0,8,X,22,298
2631,FORD_MUSTANG_CONVERTIBLE,2.3,4,X,28,234
2632,FORD_MUSTANG_CONVERTIBLE,5.0,8,X,22,304
2633,FORD_SHELBY_GT350_MUSTANG,5.2,8,Z,20,334
2634,FORD_T-150_WAGON,3.5,6,X,19,342
2635,FORD_T-150_WAGON_FFV,3.7,6,X,19,356
2636,FORD_T-150_WAGON_FFV,3.7,6,E,13,345
2637,FORD_TAURUS,2.0,4,X,28,237
2638,FORD_TAURUS_FFV,3.5,6,X,25,260
2639,FORD_TAURUS_FFV,3.5,6,E,19,248
2640,FORD_TAURUS_AWD,3.5,6,X,23,293
2641,FORD_TAURUS_FFV_AWD,3.5,6,X,23,291
2642,FORD_TAURUS_FFV_AWD,3.5,6,E,17,271
2643,FORD_TRANSIT_CONNECT_VAN,1.6,4,X,30,223
2644,FORD_TRANSIT_CONNECT_VAN,2.5,4,X,27,243
2645,FORD_TRANSIT_CONNECT_VAN_FFV,2.5,4,X,27,243
2646,FORD_TRANSIT_CONNECT_VAN_FFV,2.5,4,E,20,233
2647,FORD_TRANSIT_CONNECT_WAGON,2.5,4,X,26,252
2648,FORD_TRANSIT_CONNECT_WAGON_FFV,2.5,4,X,26,252
2649,FORD_TRANSIT_CONNECT_WAGON_FFV,2.5,4,E,19,240
2650,FORD_TRANSIT_CONNECT_WAGON_LWB,2.5,4,X,26,252
2651,FORD_TRANSIT_CONNECT_WAGON_LWB_FFV,2.5,4,X,26,252
2652,FORD_TRANSIT_CONNECT_WAGON_LWB_FFV,2.5,4,E,19,240
2653,GMC_ACADIA,3.6,6,X,21,315
2654,GMC_ACADIA_AWD,3.6,6,X,21,323
2655,GMC_CANYON,2.5,4,X,27,247
2656,GMC_CANYON,2.5,4,X,26,253
2657,GMC_CANYON,2.8,4,D,30,252
2658,GMC_CANYON,3.6,6,X,25,265
2659,GMC_CANYON_4WD,2.5,4,X,25,265
2660,GMC_CANYON_4WD,2.8,4,D,27,277
2661,GMC_CANYON_4WD,3.6,6,X,24,279
2662,GMC_SAVANA_2500_PASSENGER,6.0,8,X,15,441
2663,GMC_SAVANA_3500_PASSENGER,6.0,8,X,14,465
2664,GMC_SIERRA,5.3,8,X,22,298
2665,GMC_SIERRA,6.2,8,Z,20,327
2666,GMC_SIERRA_FFV,4.3,6,X,24,280
2667,GMC_SIERRA_FFV,4.3,6,E,17,284
2668,GMC_SIERRA_FFV,5.3,8,X,22,298
2669,GMC_SIERRA_FFV,5.3,8,E,16,286
2670,GMC_SIERRA_4WD,5.3,8,X,22,307
2671,GMC_SIERRA_4WD,6.2,8,Z,20,332
2672,GMC_SIERRA_4WD_FFV,4.3,6,X,22,296
2673,GMC_SIERRA_4WD_FFV,4.3,6,E,16,301
2674,GMC_SIERRA_4WD_FFV,5.3,8,X,22,306
2675,GMC_SIERRA_4WD_FFV,5.3,8,E,16,295
2676,GMC_SIERRA_eASSIST_4WD,5.3,8,X,22,304
2677,GMC_TERRAIN,2.4,4,X,31,214
2678,GMC_TERRAIN,3.6,6,X,23,285
2679,GMC_TERRAIN_FFV,2.4,4,X,31,214
2680,GMC_TERRAIN_FFV,2.4,4,E,21,221
2681,GMC_TERRAIN_AWD,2.4,4,X,28,235
2682,GMC_TERRAIN_AWD,3.6,6,X,22,300
2683,GMC_YUKON,5.3,8,X,22,304
2684,GMC_YUKON_FFV,5.3,8,X,22,304
2685,GMC_YUKON_FFV,5.3,8,E,16,288
2686,GMC_YUKON_4WD,5.3,8,X,21,310
2687,GMC_YUKON_4WD,6.2,8,Z,20,323
2688,GMC_YUKON_4WD_FFV,5.3,8,X,21,310
2689,GMC_YUKON_4WD_FFV,5.3,8,E,16,300
2690,GMC_YUKON_XL,5.3,8,X,22,304
2691,GMC_YUKON_XL_FFV,5.3,8,X,22,304
2692,GMC_YUKON_XL_FFV,5.3,8,E,16,288
2693,GMC_YUKON_XL_4WD,5.3,8,X,21,312
2694,GMC_YUKON_XL_4WD,6.2,8,Z,20,334
2695,GMC_YUKON_XL_4WD_FFV,5.3,8,X,21,312
2696,GMC_YUKON_XL_4WD_FFV,5.3,8,E,15,317
2697,HONDA_ACCORD,2.4,4,X,32,207
2698,HONDA_ACCORD_COUPE,3.5,6,X,30,223
2699,HONDA_ACCORD_COUPE,3.5,6,X,26,253
2700,HONDA_ACCORD_SEDAN,2.4,4,X,37,177
2701,HONDA_ACCORD_SEDAN,3.5,6,X,30,219
2702,HONDA_ACCORD_SPORT,2.4,4,X,35,187
2703,HONDA_CIVIC_COUPE,1.5,4,X,42,155
2704,HONDA_CIVIC_COUPE,2.0,4,X,41,162
2705,HONDA_CIVIC_COUPE,2.0,4,X,37,179
2706,HONDA_CIVIC_SEDAN,1.5,4,X,42,157
2707,HONDA_CIVIC_SEDAN,2.0,4,X,41,162
2708,HONDA_CIVIC_SEDAN,2.0,4,X,38,176
2709,HONDA_CR-V,2.4,4,X,36,186
2710,HONDA_CR-V_AWD,2.4,4,X,33,202
2711,HONDA_CR-Z,1.5,4,X,42,157
2712,HONDA_CR-Z,1.5,4,X,39,169
2713,HONDA_FIT,1.5,4,X,44,150
2714,HONDA_FIT,1.5,4,X,42,158
2715,HONDA_FIT,1.5,4,X,39,171
2716,HONDA_HR-V,1.8,4,X,37,177
2717,HONDA_HR-V,1.8,4,X,37,177
2718,HONDA_HR-V,1.8,4,X,34,193
2719,HONDA_HR-V_AWD,1.8,4,X,35,190
2720,HONDA_HR-V_AWD,1.8,4,X,35,190
2721,HONDA_ODYSSEY,3.5,6,X,27,250
2722,HONDA_PILOT,3.5,6,X,26,253
2723,HONDA_PILOT_AWD,3.5,6,X,25,265
2724,HONDA_PILOT_AWD,3.5,6,X,26,257
2725,HYUNDAI_ACCENT,1.6,4,X,37,179
2726,HYUNDAI_ACCENT,1.6,4,X,37,176
2727,HYUNDAI_ELANTRA,1.8,4,X,38,176
2728,HYUNDAI_ELANTRA,1.8,4,X,37,180
2729,HYUNDAI_ELANTRA,2.0,4,X,34,194
2730,HYUNDAI_ELANTRA,2.0,4,X,33,198
2731,HYUNDAI_ELANTRA_GT,2.0,4,X,33,203
2732,HYUNDAI_ELANTRA_GT,2.0,4,X,33,202
2733,HYUNDAI_EQUUS,5.0,8,Z,21,312
2734,HYUNDAI_GENESIS_AWD,3.8,6,X,23,285
2735,HYUNDAI_GENESIS_AWD,5.0,8,Z,20,332
2736,HYUNDAI_GENESIS_COUPE,3.8,6,Z,23,284
2737,HYUNDAI_GENESIS_COUPE,3.8,6,Z,23,283
2738,HYUNDAI_SANTA_FE,3.3,6,X,25,265
2739,HYUNDAI_SANTA_FE_AWD,3.3,6,X,25,269
2740,HYUNDAI_SANTA_FE_SPORT,2.4,4,X,27,239
2741,HYUNDAI_SANTA_FE_SPORT_AWD,2.0,4,X,25,266
2742,HYUNDAI_SANTA_FE_SPORT_AWD,2.4,4,X,25,257
2743,HYUNDAI_SANTA_FE_ULTIMATE_AWD,3.3,6,X,23,295
2744,HYUNDAI_SONATA,2.0,4,X,31,214
2745,HYUNDAI_SONATA,2.4,4,X,35,191
2746,HYUNDAI_SONATA_SPORT/LIMITED,2.4,4,X,33,204
2747,HYUNDAI_SONATA_HYBRID,2.0,4,X,50,133
2748,HYUNDAI_SONATA_HYBRID_LIMITED,2.0,4,X,49,136
2749,HYUNDAI_TUCSON,2.0,4,X,31,211
2750,HYUNDAI_TUCSON_AWD,1.6,4,X,31,219
2751,HYUNDAI_TUCSON_AWD,2.0,4,X,28,240
2752,HYUNDAI_VELOSTER,1.6,4,X,38,177
2753,HYUNDAI_VELOSTER,1.6,4,X,36,186
2754,HYUNDAI_VELOSTER_TURBO,1.6,4,X,35,191
2755,HYUNDAI_VELOSTER_TURBO,1.6,4,X,34,197
2756,INFINITI_Q50,2.0,4,Z,31,214
2757,INFINITI_Q50,3.0,6,Z,27,242
2758,INFINITI_Q50_AWD,2.0,4,Z,29,226
2759,INFINITI_Q50_AWD,3.0,6,Z,27,249
2760,INFINITI_Q50S_AWD,3.0,6,Z,25,262
2761,INFINITI_Q50S_RED_SPORT,3.0,6,Z,27,247
2762,INFINITI_Q50S_RED_SPORT_AWD,3.0,6,Z,26,256
2763,INFINITI_Q50_HYBRID,3.5,6,Z,37,181
2764,INFINITI_Q50_HYBRID_AWD,3.5,6,Z,34,193
2765,INFINITI_Q70_AWD,3.7,6,Z,24,274
2766,INFINITI_Q70_AWD,5.6,8,Z,22,300
2767,INFINITI_Q70_HYBRID,3.5,6,Z,38,177
2768,INFINITI_QX50_AWD,3.7,6,Z,24,279
2769,INFINITI_QX60,3.5,6,Z,27,242
2770,INFINITI_QX60_AWD,3.5,6,Z,26,252
2771,INFINITI_QX60_HYBRID_AWD,2.5,4,X,32,204
2772,INFINITI_QX70_AWD,3.7,6,Z,22,301
2773,INFINITI_QX80_4WD,5.6,8,Z,19,354
2774,JAGUAR_F-TYPE_CONVERTIBLE,3.0,6,Z,27,246
2775,JAGUAR_F-TYPE_CONVERTIBLE,3.0,6,Z,22,296
2776,JAGUAR_F-TYPE_COUPE,3.0,6,Z,27,246
2777,JAGUAR_F-TYPE_COUPE,3.0,6,Z,22,296
2778,JAGUAR_F-TYPE_PROJECT_7_CONVERTIBLE,5.0,8,Z,22,302
2779,JAGUAR_F-TYPE_R_AWD_CONVERTIBLE,5.0,8,Z,21,311
2780,JAGUAR_F-TYPE_R_AWD_COUPE,5.0,8,Z,21,311
2781,JAGUAR_F-TYPE_S_CONVERTIBLE,3.0,6,Z,26,254
2782,JAGUAR_F-TYPE_S_CONVERTIBLE,3.0,6,Z,22,302
2783,JAGUAR_F-TYPE_S_CONVERTIBLE_AWD,3.0,6,Z,25,264
2784,JAGUAR_F-TYPE_S_COUPE,3.0,6,Z,26,254
2785,JAGUAR_F-TYPE_S_COUPE,3.0,6,Z,22,302
2786,JAGUAR_F-TYPE_S_COUPE_AWD,3.0,6,Z,25,264
2787,JAGUAR_XF_AWD_,3.0,6,Z,27,241
2788,JAGUAR_XJ_R-SPORT_3.0_AWD,3.0,6,Z,24,275
2789,JAGUAR_XJL_3.0_AWD_PORTFOLIO,3.0,6,Z,24,279
2790,JAGUAR_XJR,5.0,8,Z,21,313
2791,JAGUAR_XJR_LWB,5.0,8,Z,21,313
2792,JEEP_CHEROKEE,2.4,4,X,30,223
2793,JEEP_CHEROKEE_FFV,2.4,4,X,30,223
2794,JEEP_CHEROKEE_FFV,2.4,4,E,22,213
2795,JEEP_CHEROKEE,3.2,6,X,29,233
2796,JEEP_CHEROKEE_4X4,2.4,4,X,28,233
2797,JEEP_CHEROKEE_4X4_FFV,2.4,4,X,28,233
2798,JEEP_CHEROKEE_4X4_FFV,2.4,4,E,21,226
2799,JEEP_CHEROKEE_4X4,3.2,6,X,28,240
2800,JEEP_CHEROKEE_4X4_ACTIVE_DRIVE_II,2.4,4,X,28,238
2801,JEEP_CHEROKEE_4X4_ACTIVE_DRIVE_II,3.2,6,X,26,256
2802,JEEP_CHEROKEE_TRAILHAWK_4X4,2.4,4,X,26,255
2803,JEEP_CHEROKEE_TRAILHAWK_4X4,3.2,6,X,26,253
2804,JEEP_COMPASS,2.0,4,X,28,234
2805,JEEP_COMPASS,2.0,4,X,31,214
2806,JEEP_COMPASS,2.4,4,X,28,235
2807,JEEP_COMPASS,2.4,4,X,30,218
2808,JEEP_COMPASS_4X4,2.4,4,X,27,248
2809,JEEP_COMPASS_4X4,2.4,4,X,29,228
2810,JEEP_COMPASS_4X4_TRAIL_RATED,2.4,4,X,25,259
2811,JEEP_GRAND_CHEROKEE_4X4,3.6,6,X,25,265
2812,JEEP_GRAND_CHEROKEE_4X4_(MDS),5.7,8,X,20,329
2813,JEEP_GRAND_CHEROKEE_4X4_DIESEL,3.0,6,D,29,267
2814,JEEP_GRAND_CHEROKEE_SRT_4X4_(MDS),6.4,8,Z,18,370
2815,JEEP_PATRIOT,2.0,4,X,28,234
2816,JEEP_PATRIOT,2.0,4,X,31,214
2817,JEEP_PATRIOT,2.4,4,X,28,235
2818,JEEP_PATRIOT,2.4,4,X,30,218
2819,JEEP_PATRIOT_4X4,2.4,4,X,27,248
2820,JEEP_PATRIOT_4X4,2.4,4,X,29,228
2821,JEEP_PATRIOT_4X4_TRAIL_RATED,2.4,4,X,25,259
2822,JEEP_RENEGADE,1.4,4,X,32,207
2823,JEEP_RENEGADE_FFV,2.4,4,X,30,220
2824,JEEP_RENEGADE_FFV,2.4,4,E,23,201
2825,JEEP_RENEGADE_4X4,1.4,4,X,32,203
2826,JEEP_RENEGADE_4X4,2.4,4,X,29,229
2827,JEEP_WRANGLER_4X4,3.6,6,X,22,299
2828,JEEP_WRANGLER_4X4,3.6,6,X,22,299
2829,JEEP_WRANGLER_UNLIMITED_4X4,3.6,6,X,21,314
2830,JEEP_WRANGLER_UNLIMITED_4X4,3.6,6,X,21,312
2831,KIA_CADENZA,3.3,6,X,26,251
2832,KIA_FORTE,1.8,4,X,37,179
2833,KIA_FORTE,1.8,4,X,36,186
2834,KIA_FORTE,2.0,4,X,34,196
2835,KIA_FORTE,2.0,4,X,33,198
2836,KIA_FORTE_5,1.6,4,X,29,228
2837,KIA_FORTE_5,1.6,4,X,29,227
2838,KIA_FORTE_5,2.0,4,X,33,199
2839,KIA_FORTE_5,2.0,4,X,34,197
2840,KIA_FORTE_KOUP,1.6,4,X,30,218
2841,KIA_FORTE_KOUP,1.6,4,X,29,222
2842,KIA_FORTE_KOUP,2.0,4,X,33,200
2843,KIA_FORTE_KOUP,2.0,4,X,32,206
2844,KIA_K900,3.8,6,X,24,278
2845,KIA_K900,5.0,8,X,21,318
2846,KIA_OPTIMA,1.6,4,X,38,175
2847,KIA_OPTIMA,2.0,4,X,30,222
2848,KIA_OPTIMA,2.4,4,X,35,193
2849,KIA_OPTIMA_HYBRID,2.4,4,X,45,147
2850,KIA_OPTIMA_HYBRID_EX,2.4,4,X,44,150
2851,KIA_RIO,1.6,4,X,37,178
2852,KIA_RIO,1.6,4,X,37,179
2853,KIA_RIO_ECO,1.6,4,X,37,175
2854,KIA_RONDO,2.0,4,X,31,214
2855,KIA_RONDO,2.0,4,X,30,220
2856,KIA_SEDONA,3.3,6,X,24,275
2857,KIA_SEDONA_SX,3.3,6,X,25,269
2858,KIA_SEDONA_SXL,3.3,6,X,23,296
2859,KIA_SORENTO,2.0,4,X,27,245
2860,KIA_SORENTO,2.4,4,X,29,233
2861,KIA_SORENTO_AWD,2.0,4,X,26,259
2862,KIA_SORENTO_AWD,2.4,4,X,27,245
2863,KIA_SORENTO_AWD,3.3,6,X,24,275
2864,KIA_SOUL,1.6,4,X,32,206
2865,KIA_SOUL,1.6,4,X,31,208
2866,KIA_SOUL,2.0,4,X,32,208
2867,KIA_SOUL_ECO_DYNAMICS,2.0,4,X,32,208
2868,KIA_SPORTAGE,2.4,4,X,28,231
2869,KIA_SPORTAGE,2.4,4,X,25,261
2870,KIA_SPORTAGE_AWD,2.0,4,X,25,261
2871,KIA_SPORTAGE_AWD,2.4,4,X,26,251
2872,LAMBORGHINI_AVENTADOR_COUPE,6.5,12,Z,16,420
2873,LAMBORGHINI_AVENTADOR_ROADSTER,6.5,12,Z,15,452
2874,LAMBORGHINI_HURACAN,5.2,10,Z,20,331
2875,LAMBORGHINI_HURACAN_SPYDER,5.2,10,Z,19,340
2876,LAND_ROVER_DISCOVERY_SPORT,2.0,4,Z,27,248
2877,LAND_ROVER_LR4,3.0,6,Z,20,336
2878,LAND_ROVER_RANGE_ROVER,3.0,6,Z,23,291
2879,LAND_ROVER_RANGE_ROVER_TD6_DIESEL,3.0,6,D,30,254
2880,LAND_ROVER_RANGE_ROVER_SUPERCHARGED,5.0,8,Z,19,356
2881,LAND_ROVER_RANGE_ROVER_SUPERCHARGED_LWB,5.0,8,Z,19,356
2882,LAND_ROVER_RANGE_ROVER_SPORT,3.0,6,Z,23,291
2883,LAND_ROVER_RANGE_ROVER_SPORT_TD6_DIESEL,3.0,6,D,30,254
2884,LAND_ROVER_RANGE_ROVER_SPORT_SUPERCHARGED,5.0,8,Z,19,344
2885,LAND_ROVER_RANGE_ROVER_EVOQUE,2.0,4,Z,29,229
2886,LEXUS_CT_200h,1.8,4,X,50,132
2887,LEXUS_ES_300h,2.5,4,X,48,139
2888,LEXUS_ES_350,3.5,6,X,29,225
2889,LEXUS_GS_200t,2.0,4,Z,31,212
2890,LEXUS_GS_200t_F_SPORT,2.0,4,Z,29,227
2891,LEXUS_GS_350,3.5,6,Z,28,237
2892,LEXUS_GS_350_AWD,3.5,6,Z,26,254
2893,LEXUS_GS_350_F_SPORT,3.5,6,Z,26,251
2894,LEXUS_GS_450h,3.5,6,Z,37,177
2895,LEXUS_GS_F,5.0,8,Z,23,293
2896,LEXUS_GX_460,4.6,8,Z,20,322
2897,LEXUS_IS_200t,2.0,4,Z,31,212
2898,LEXUS_IS_300_AWD,3.5,6,Z,25,258
2899,LEXUS_IS_350,3.5,6,Z,27,246
2900,LEXUS_IS_350_AWD,3.5,6,Z,25,258
2901,LEXUS_LS_460,4.6,8,Z,23,286
2902,LEXUS_LS_460_AWD,4.6,8,Z,22,303
2903,LEXUS_LS_460_L_AWD,4.6,8,Z,22,303
2904,LEXUS_LS_600h_L,5.0,8,Z,25,268
2905,LEXUS_LX_570,5.7,8,Z,18,371
2906,LEXUS_NX_200t_AWD,2.0,4,Z,29,225
2907,LEXUS_NX_200t_AWD_F_SPORT,2.0,4,Z,29,231
2908,LEXUS_NX_300h_AWD,2.5,4,X,38,172
2909,LEXUS_RC_200t,2.0,4,Z,31,214
2910,LEXUS_RC_300_AWD,3.5,6,Z,25,258
2911,LEXUS_RC_350,3.5,6,Z,27,246
2912,LEXUS_RC_350_AWD,3.5,6,Z,25,258
2913,LEXUS_RC_F,5.0,8,Z,22,289
2914,LEXUS_RX_350_AWD,3.5,6,X,26,251
2915,LEXUS_RX_450h_AWD,3.5,6,Z,35,186
2916,LINCOLN_MKC_AWD,2.0,4,X,26,256
2917,LINCOLN_MKC_AWD,2.3,4,X,25,261
2918,LINCOLN_MKS_AWD,3.5,6,X,23,293
2919,LINCOLN_MKS_AWD,3.7,6,X,23,287
2920,LINCOLN_MKT_AWD,3.5,6,X,21,322
2921,LINCOLN_MKT_LIVERY,2.0,4,X,25,268
2922,LINCOLN_MKT_LIVERY_AWD,3.7,6,X,22,298
2923,LINCOLN_MKX_AWD,2.7,6,X,23,283
2924,LINCOLN_MKX_AWD,3.7,6,X,23,293
2925,LINCOLN_MKZ,2.0,4,X,32,210
2926,LINCOLN_MKZ,3.7,6,X,26,257
2927,LINCOLN_MKZ_AWD,2.0,4,X,30,220
2928,LINCOLN_MKZ_AWD,3.7,6,X,24,279
2929,LINCOLN_MKZ_HYBRID,2.0,4,X,49,136
2930,LINCOLN_NAVIGATOR_4X4,3.5,6,X,20,334
2931,LINCOLN_NAVIGATOR_L_4X4,3.5,6,X,20,339
2932,MASERATI_GHIBLI,3.0,6,Z,23,286
2933,MASERATI_GHIBLI_S,3.0,6,Z,23,293
2934,MASERATI_GHIBLI_SQ4,3.0,6,Z,22,295
2935,MASERATI_GRANTURISMO,4.7,8,Z,19,357
2936,MASERATI_GRANTURISMO_CONVERTIBLE,4.7,8,Z,19,360
2937,MASERATI_QUATTROPORTE_GTS,3.8,8,Z,20,322
2938,MASERATI_QUATTROPORTE_S,3.0,6,Z,22,300
2939,MASERATI_QUATTROPORTE_SQ4,3.0,6,Z,22,302
2940,MAZDA_CX-3,2.0,4,X,37,179
2941,MAZDA_CX-3_4WD,2.0,4,X,35,189
2942,MAZDA_CX-5,2.0,4,X,34,192
2943,MAZDA_CX-5,2.5,4,X,35,190
2944,MAZDA_CX-5_(SIL),2.0,4,X,35,188
2945,MAZDA_CX-5_4WD,2.0,4,X,33,199
2946,MAZDA_CX-5_4WD,2.5,4,X,31,210
2947,MAZDA_MAZDA3_4-DOOR,2.0,4,X,41,162
2948,MAZDA_MAZDA3_4-DOOR_(SIL),2.0,4,X,40,165
2949,MAZDA_MAZDA3_4-DOOR,2.5,4,X,38,173
2950,MAZDA_MAZDA3_4-DOOR_(i-ELOOP),2.5,4,X,39,169
2951,MAZDA_MAZDA3_4-DOOR_(SIL),2.5,4,X,35,189
2952,MAZDA_MAZDA3_5-DOOR,2.0,4,X,40,165
2953,MAZDA_MAZDA3_5-DOOR_(SIL),2.0,4,X,40,167
2954,MAZDA_MAZDA3_5-DOOR,2.5,4,X,37,182
2955,MAZDA_MAZDA3_5-DOOR_(i-ELOOP),2.5,4,X,39,170
2956,MAZDA_MAZDA3_5-DOOR_(SIL),2.5,4,X,35,190
2957,MAZDA_MAZDA5,2.5,4,X,29,226
2958,MAZDA_MAZDA5,2.5,4,X,29,229
2959,MAZDA_MAZDA6,2.5,4,X,37,178
2960,MAZDA_MAZDA6_(i-ELOOP),2.5,4,X,39,171
2961,MAZDA_MAZDA6_(SIL),2.5,4,X,35,188
2962,MAZDA_MX-5,2.0,4,Z,36,183
2963,MAZDA_MX-5_(SIL),2.0,4,Z,36,183
2964,MERCEDES-BENZ_AMG_C_63,4.0,8,Z,24,268
2965,MERCEDES-BENZ_AMG_C_63_S,4.0,8,Z,24,268
2966,MERCEDES-BENZ_AMG_CLA_45,2.0,4,Z,31,214
2967,MERCEDES-BENZ_AMG_CLS_63_S_4MATIC,5.5,8,Z,22,308
2968,MERCEDES-BENZ_AMG_E_63_S_4MATIC,5.5,8,Z,21,310
2969,MERCEDES-BENZ_AMG_E_63_S_4MATIC_WAGON,5.5,8,Z,21,310
2970,MERCEDES-BENZ_AMG_G_63,5.5,8,Z,15,417
2971,MERCEDES-BENZ_AMG_G_65,6.0,12,Z,13,476
2972,MERCEDES-BENZ_AMG_GL_63_S,5.5,8,Z,17,369
2973,MERCEDES-BENZ_AMG_GLA_45,2.0,4,Z,30,216
2974,MERCEDES-BENZ_AMG_GLE_63_S_4MATIC,5.5,8,Z,18,366
2975,MERCEDES-BENZ_AMG_GLE_63_S_COUPE_4MATIC,5.5,8,Z,19,363
2976,MERCEDES-BENZ_AMG_GT_S,4.0,8,Z,22,303
2977,MERCEDES-BENZ_AMG_S_63,5.5,8,Z,21,313
2978,MERCEDES-BENZ_AMG_S_63_COUPE,5.5,8,Z,22,313
2979,MERCEDES-BENZ_AMG_S_65,6.0,12,Z,18,361
2980,MERCEDES-BENZ_AMG_S_65_COUPE,6.0,12,Z,19,355
2981,MERCEDES-BENZ_AMG_SL_63,5.5,8,Z,23,298
2982,MERCEDES-BENZ_AMG_SL_65,6.0,12,Z,20,335
2983,MERCEDES-BENZ_AMG_SLK_55,5.5,8,Z,27,252
2984,MERCEDES-BENZ_B_250,2.0,4,Z,35,188
2985,MERCEDES-BENZ_B_250_4MATIC,2.0,4,Z,32,206
2986,MERCEDES-BENZ_C_300_4MATIC,2.0,4,Z,31,212
2987,MERCEDES-BENZ_C_450_AMG_SPORT_4MATIC,3.0,6,Z,27,231
2988,MERCEDES-BENZ_CLA_250,2.0,4,Z,35,188
2989,MERCEDES-BENZ_CLA_250_4MATIC_FFV,2.0,4,Z,33,198
2990,MERCEDES-BENZ_CLA_250_4MATIC_FFV,2.0,4,E,24,198
2991,MERCEDES-BENZ_CLS_400_4MATIC,3.0,6,Z,26,252
2992,MERCEDES-BENZ_CLS_550_4MATIC,4.7,8,Z,24,277
2993,MERCEDES-BENZ_E_250_BLUETEC_4MATIC,2.1,4,D,38,200
2994,MERCEDES-BENZ_E_300_4MATIC,3.5,6,Z,28,240
2995,MERCEDES-BENZ_E_400_4MATIC,3.0,6,Z,27,244
